h3_10,kunta,pno,kem_2000,askem_2000,kem_2016,askem_2016,kem_muutos,askem_muutos,palv_pien_2000,palv_2000,kaup_2000,pt_2000,palv_pien_2016,palv_2016,kaup_2016,pt_2016,palv_pien_muutos,palv_muutos,kaup_muutos,pt_muutos
8a089968d407fff,Espoo,Karakallio,296.0,260.0,1066.0,1030.0,770.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c65ffff,Espoo,Karakallio,6380.0,6380.0,6380.0,6380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968dda7fff,Espoo,Karakallio,1712.0,1664.0,1712.0,1664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c0d7fff,Espoo,Karakallio,9284.0,9284.0,9284.0,9284.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0
8a08996888e7fff,Espoo,Karakallio,4458.0,2764.0,5428.0,3746.0,970.0,982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d537fff,Espoo,Karakallio,433.0,406.0,1630.0,1494.0,1197.0,1088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d54ffff,Espoo,Karakallio,679.0,679.0,1959.0,1924.0,1280.0,1245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688d77fff,Espoo,Karakallio,800.0,800.0,1560.0,1525.0,760.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d71ffff,Espoo,Karakallio,717.0,689.0,1158.0,1130.0,441.0,441.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
8a089968d4effff,Espoo,Karakallio,214.0,214.0,2078.0,2048.0,1864.0,1834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688137fff,Espoo,Karakallio,2521.0,2456.0,2521.0,2456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d78ffff,Espoo,Karakallio,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d42ffff,Espoo,Karakallio,173.0,158.0,1847.0,1073.0,1674.0,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968dca7fff,Espoo,Karakallio,426.0,378.0,1586.0,1551.0,1160.0,1173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d7affff,Espoo,Karakallio,923.0,852.0,1003.0,915.0,80.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c777fff,Espoo,Karakallio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0
8a089968892ffff,Espoo,Karakallio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d40ffff,Espoo,Karakallio,581.0,535.0,581.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c6c7fff,Espoo,Karakallio,1275.0,1218.0,1527.0,1482.0,252.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688d4ffff,Espoo,Karakallio,1644.0,0.0,1644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c0c7fff,Espoo,Karakallio,3751.0,2091.0,3751.0,2091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a08996888d7fff,Espoo,Karakallio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c62ffff,Espoo,Karakallio,1931.0,1931.0,1384.0,1384.0,-547.0,-547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c75ffff,Espoo,Karakallio,1763.0,1763.0,1543.0,1543.0,-220.0,-220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c057fff,Espoo,Karakallio,6736.0,0.0,43.0,0.0,-6693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d717fff,Espoo,Karakallio,580.0,542.0,1307.0,1283.0,727.0,741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968cae7fff,Espoo,Karakallio,1342.0,1317.0,2135.0,2105.0,793.0,788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968812ffff,Espoo,Karakallio,200.0,182.0,18.0,0.0,-182.0,-182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688807fff,Espoo,Karakallio,2007.0,1437.0,2477.0,1907.0,470.0,470.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8a08996888cffff,Espoo,Karakallio,24.0,0.0,561.0,0.0,537.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0
8a0899688ba7fff,Espoo,Karakallio,40.0,0.0,0.0,0.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688c4ffff,Espoo,Karakallio,507.0,0.0,507.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0
8a0899688887fff,Espoo,Karakallio,5297.0,5202.0,4983.0,4888.0,-314.0,-314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d527fff,Espoo,Karakallio,918.0,918.0,737.0,722.0,-181.0,-196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c0effff,Espoo,Karakallio,25.0,0.0,122.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c16ffff,Espoo,Karakallio,364.0,364.0,364.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688937fff,Espoo,Karakallio,3520.0,2754.0,2754.0,2754.0,-766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688c5ffff,Espoo,Karakallio,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
8a0899688917fff,Espoo,Karakallio,7700.0,7700.0,7700.0,7700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968dd9ffff,Espoo,Karakallio,694.0,612.0,1419.0,1347.0,725.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688817fff,Espoo,Karakallio,5139.0,5088.0,3000.0,2961.0,-2139.0,-2127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a08996889b7fff,Espoo,Karakallio,7722.0,7722.0,7722.0,7722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c74ffff,Espoo,Karakallio,2775.0,2775.0,2775.0,2775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688857fff,Espoo,Karakallio,2825.0,2731.0,1843.0,1749.0,-982.0,-982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688c07fff,Espoo,Karakallio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.0,-31.0,0.0
8a089968a05ffff,Espoo,Etelä-Leppävaara,417.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,16.0,0.0,0.0
8a089968a107fff,Espoo,Etelä-Leppävaara,232.0,200.0,4121.0,3949.0,3889.0,3749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a0effff,Espoo,Etelä-Leppävaara,629.0,629.0,629.0,629.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-7.0,0.0
8a089968e707fff,Espoo,Etelä-Leppävaara,122.0,98.0,963.0,894.0,841.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a7a7fff,Espoo,Etelä-Leppävaara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,-147.0,-147.0,0.0
8a089968a3affff,Espoo,Etelä-Leppävaara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,0.0
8a089968a2b7fff,Espoo,Etelä-Leppävaara,9859.0,9604.0,9860.0,9604.0,1.0,0.0,0.0,334.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,-334.0,-332.0,0.0
8a089968ad5ffff,Espoo,Etelä-Leppävaara,348.0,318.0,608.0,576.0,260.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968e75ffff,Espoo,Etelä-Leppävaara,996.0,900.0,1123.0,1057.0,127.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968e72ffff,Espoo,Etelä-Leppävaara,709.0,709.0,1183.0,1176.0,474.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a14ffff,Espoo,Etelä-Leppävaara,6000.0,0.0,13698.0,7698.0,7698.0,7698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a08996884b7fff,Espoo,Etelä-Leppävaara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0
8a089968a287fff,Espoo,Etelä-Leppävaara,7438.0,7438.0,7438.0,7438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a647fff,Espoo,Etelä-Leppävaara,481.0,0.0,14888.0,8766.0,14407.0,8766.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,-7.0,-7.0,-7.0
8a089968a417fff,Espoo,Etelä-Leppävaara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
8a089968e6cffff,Espoo,Etelä-Leppävaara,178.0,178.0,1113.0,1113.0,935.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968abb7fff,Espoo,Etelä-Leppävaara,5636.0,5545.0,10059.0,9129.0,4423.0,3584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968ac47fff,Espoo,Etelä-Leppävaara,4412.0,4149.0,5475.0,5076.0,1063.0,927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968ad77fff,Espoo,Etelä-Leppävaara,541.0,502.0,1751.0,1647.0,1210.0,1145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a60ffff,Espoo,Etelä-Leppävaara,510.0,510.0,0.0,0.0,-510.0,-510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
8a089968a847fff,Espoo,Etelä-Leppävaara,430.0,430.0,5878.0,5731.0,5448.0,5301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968ad6ffff,Espoo,Etelä-Leppävaara,643.0,633.0,1043.0,1003.0,400.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968ad0ffff,Espoo,Etelä-Leppävaara,83.0,66.0,0.0,0.0,-83.0,-66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a4e7fff,Espoo,Etelä-Leppävaara,731.0,731.0,1238.0,1231.0,507.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a857fff,Espoo,Etelä-Leppävaara,2935.0,2776.0,15961.0,2776.0,13026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968e71ffff,Espoo,Etelä-Leppävaara,393.0,393.0,1108.0,1095.0,715.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899699847fff,Espoo,Etelä-Leppävaara,649.0,0.0,670.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899699a57fff,Espoo,Etelä-Leppävaara,61.0,0.0,659.0,598.0,598.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a127fff,Espoo,Etelä-Leppävaara,3861.0,3861.0,5362.0,5247.0,1501.0,1386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a387fff,Espoo,Etelä-Leppävaara,18763.0,0.0,6161.0,0.0,-12602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a2a7fff,Espoo,Etelä-Leppävaara,19.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968e2b7fff,Espoo,Etelä-Leppävaara,140.0,140.0,435.0,430.0,295.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a71ffff,Espoo,Etelä-Leppävaara,4315.0,4194.0,4315.0,4194.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8a0899699a37fff,Espoo,Etelä-Leppävaara,465.0,50.0,765.0,350.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899699a07fff,Espoo,Etelä-Leppävaara,175.0,150.0,175.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899699a2ffff,Espoo,Etelä-Leppävaara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a10ffff,Espoo,Etelä-Leppävaara,4649.0,4649.0,9238.0,9238.0,4589.0,4589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a8dffff,Espoo,Etelä-Leppävaara,24569.0,466.0,31376.0,4932.0,6807.0,4466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a41ffff,Espoo,Etelä-Leppävaara,128.0,128.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968e777fff,Espoo,Etelä-Leppävaara,945.0,934.0,1219.0,1152.0,274.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968e767fff,Espoo,Etelä-Leppävaara,899.0,859.0,736.0,686.0,-163.0,-173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a747fff,Espoo,Etelä-Leppävaara,7150.0,6957.0,193.0,0.0,-6957.0,-6957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968aceffff,Espoo,Etelä-Leppävaara,667.0,617.0,1780.0,732.0,1113.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a4d7fff,Espoo,Etelä-Leppävaara,483.0,438.0,702.0,657.0,219.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a0cffff,Espoo,Etelä-Leppävaara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d24d47fff,Espoo,Etelä-Leppävaara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a627fff,Espoo,Etelä-Leppävaara,4280.0,4280.0,752.0,752.0,-3528.0,-3528.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
8a089969986ffff,Espoo,Etelä-Leppävaara,21.0,0.0,0.0,0.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899699b17fff,Espoo,Etelä-Leppävaara,235.0,175.0,235.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968e607fff,Espoo,Etelä-Leppävaara,1111.0,1095.0,1448.0,1422.0,337.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a767fff,Espoo,Etelä-Leppävaara,7025.0,0.0,17428.0,0.0,10403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968accffff,Espoo,Etelä-Leppävaara,393.0,375.0,488.0,470.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a9a7fff,Espoo,Etelä-Leppävaara,7.0,0.0,540.0,0.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a40ffff,Espoo,Etelä-Leppävaara,575.0,567.0,575.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a887fff,Espoo,Etelä-Leppävaara,40.0,0.0,2522.0,2482.0,2482.0,2482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a607fff,Espoo,Etelä-Leppävaara,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0
8a1126d24917fff,Espoo,Etelä-Leppävaara,361.0,0.0,341.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d24987fff,Espoo,Etelä-Leppävaara,3600.0,0.0,0.0,0.0,-3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a8d7fff,Espoo,Etelä-Leppävaara,5176.0,5087.0,6424.0,6319.0,1248.0,1232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a457fff,Espoo,Etelä-Leppävaara,50.0,0.0,40.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a66ffff,Espoo,Etelä-Leppävaara,88.0,0.0,88.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0
8a089968a4cffff,Espoo,Etelä-Leppävaara,174.0,110.0,611.0,594.0,437.0,484.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0
8a08996998effff,Espoo,Etelä-Leppävaara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a45ffff,Espoo,Etelä-Leppävaara,205.0,0.0,55.0,0.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a08ffff,Espoo,Etelä-Leppävaara,22683.0,0.0,17191.0,0.0,-5492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968ac5ffff,Espoo,Etelä-Leppävaara,6447.0,6320.0,7034.0,6807.0,587.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a88ffff,Espoo,Etelä-Leppävaara,0.0,0.0,4531.0,4385.0,4531.0,4385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968ad67fff,Espoo,Etelä-Leppävaara,71.0,35.0,3134.0,3029.0,3063.0,2994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a757fff,Espoo,Etelä-Leppävaara,11346.0,11346.0,11359.0,11359.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968aa9ffff,Espoo,Etelä-Leppävaara,300.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899699b0ffff,Espoo,Etelä-Leppävaara,798.0,788.0,572.0,551.0,-226.0,-237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a44ffff,Espoo,Etelä-Leppävaara,4740.0,0.0,4771.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968e6d7fff,Espoo,Etelä-Leppävaara,520.0,180.0,520.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899699a5ffff,Espoo,Etelä-Leppävaara,856.0,856.0,645.0,645.0,-211.0,-211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899699b1ffff,Espoo,Etelä-Leppävaara,312.0,292.0,707.0,592.0,395.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968e297fff,Espoo,Etelä-Leppävaara,376.0,0.0,1481.0,0.0,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d24d27fff,Espoo,Etelä-Leppävaara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.0,-33.0,0.0
8a0899699a47fff,Espoo,Etelä-Leppävaara,485.0,421.0,485.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d24937fff,Espoo,Etelä-Leppävaara,2603.0,0.0,9758.0,9660.0,7155.0,9660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a167fff,Espoo,Etelä-Leppävaara,7286.0,7286.0,3802.0,3802.0,-3484.0,-3484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a0dffff,Espoo,Etelä-Leppävaara,4420.0,0.0,4420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089969994ffff,Espoo,Etelä-Leppävaara,158.0,158.0,158.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968ac57fff,Espoo,Etelä-Leppävaara,1793.0,1773.0,2060.0,2040.0,267.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d24837fff,Espoo,Etelä-Leppävaara,115.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968e637fff,Espoo,Etelä-Leppävaara,715.0,715.0,715.0,715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a117fff,Espoo,Etelä-Leppävaara,108.0,80.0,1537.0,0.0,1429.0,-80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a0b7fff,Espoo,Etelä-Leppävaara,36386.0,0.0,36395.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a057fff,Espoo,Etelä-Leppävaara,276.0,0.0,18582.0,0.0,18306.0,0.0,1.0,2.0,2.0,2.0,0.0,658.0,347.0,0.0,-1.0,656.0,345.0,-2.0
8a089968ac0ffff,Espoo,Etelä-Leppävaara,401.0,330.0,795.0,711.0,394.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a4c7fff,Espoo,Etelä-Leppävaara,461.0,384.0,195.0,165.0,-266.0,-219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a727fff,Espoo,Etelä-Leppävaara,3304.0,120.0,3415.0,231.0,111.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968a027fff,Espoo,Etelä-Leppävaara,9554.0,2954.0,9554.0,2954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1126d2490ffff,Espoo,Etelä-Leppävaara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-497.0,0.0,0.0
8a089968a397fff,Espoo,Etelä-Leppävaara,4826.0,0.0,5054.0,0.0,228.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
